@relation sbir

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute color {C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59}

@data
0.070247,0.148997,0.347604,0.437753,0.529355,0.709622,0.973847,0.989466,0.995263,0.996572,0.996848,1.000000,0.556240,0.787428,0.843245,0.875511,0.904765,0.918942,0.935628,0.943701,0.953453,0.960029,0.962705,1.000000,0.201920,0.261533,0.314117,0.367259,0.464762,0.501455,0.552444,0.622900,0.834150,0.957360,0.991611,1.000000,C35
0.063363,0.111055,0.172542,0.229560,0.319809,0.428660,0.794942,0.889678,0.928553,0.956257,0.973447,1.000000,0.083892,0.179581,0.276909,0.368359,0.468474,0.554232,0.650541,0.769313,0.891820,0.917564,0.937221,1.000000,0.353421,0.505301,0.561161,0.600022,0.630739,0.654352,0.676729,0.698871,0.718781,0.734565,0.751215,1.000000,C35
0.150145,0.206154,0.309749,0.408444,0.505540,0.536661,0.556568,0.609756,0.728883,0.797128,0.849628,1.000000,0.274140,0.402762,0.542228,0.674605,0.792220,0.859510,0.905572,0.928248,0.944334,0.955349,0.965083,1.000000,0.205745,0.332315,0.426225,0.518552,0.615580,0.675028,0.714519,0.767584,0.895087,0.971773,0.995819,1.000000,C38
0.289155,0.419986,0.485586,0.495580,0.498094,0.551232,0.555371,0.572362,0.626102,0.711679,0.837343,1.000000,0.140560,0.308219,0.580270,0.799768,0.914162,0.954131,0.973972,0.982533,0.987780,0.991110,0.993609,1.000000,0.019156,0.162706,0.381088,0.554130,0.614688,0.658811,0.710228,0.767012,0.817302,0.849739,0.874923,1.000000,C22
0.268325,0.770136,0.860956,0.894729,0.955716,0.991539,0.998708,0.999181,0.999430,0.999476,0.999554,1.000000,0.059722,0.368019,0.696670,0.879056,0.933344,0.970212,0.999409,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000490,0.102719,0.148142,0.213320,0.315549,0.455177,0.637453,0.860074,0.998489,0.999982,1.000000,C35
0.026636,0.050393,0.089975,0.112321,0.133128,0.216049,0.814074,0.970075,0.984079,0.987832,0.989769,1.000000,0.189523,0.402612,0.630353,0.843608,0.929739,0.965230,0.993333,0.998832,0.999259,0.999477,0.999650,1.000000,0.020927,0.130703,0.213886,0.285989,0.361573,0.388713,0.403748,0.413918,0.427826,0.466847,0.541139,1.000000,C35
0.078033,0.456525,0.584971,0.606575,0.624710,0.641799,0.891270,0.966456,0.978210,0.983713,0.988731,1.000000,0.017860,0.068125,0.140080,0.248715,0.512603,0.705362,0.844317,0.913284,0.948638,0.967094,0.977671,1.000000,0.026260,0.073521,0.129844,0.196667,0.280311,0.374794,0.481836,0.593922,0.696792,0.766456,0.823427,1.000000,C35
0.660184,0.660244,0.660247,0.660247,0.660247,0.660294,0.661640,0.759881,0.840739,0.876989,0.919099,1.000000,0.013686,0.188864,0.402224,0.594812,0.726342,0.828346,0.928888,0.990885,0.999881,0.999979,1.000000,1.000000,0.005850,0.127587,0.268794,0.326031,0.369732,0.413134,0.520599,0.658806,0.865850,0.988470,0.999992,1.000000,C35
0.136608,0.235462,0.463941,0.539729,0.562019,0.698129,0.705742,0.720479,0.737202,0.767434,0.859510,1.000000,0.179907,0.362903,0.621317,0.798863,0.901203,0.944958,0.971791,0.982945,0.989244,0.992276,0.994467,1.000000,0.165845,0.429647,0.535005,0.616814,0.671469,0.715125,0.758671,0.798277,0.829414,0.847337,0.858612,1.000000,C22
0.030204,0.249860,0.682029,0.949040,0.977645,0.985440,0.988105,0.990478,0.995608,0.997182,0.997800,1.000000,0.044431,0.193776,0.410949,0.614138,0.795962,0.903244,0.957524,0.974688,0.982312,0.985740,0.987861,1.000000,0.042663,0.102114,0.204432,0.305389,0.389017,0.457158,0.505864,0.547579,0.621004,0.752657,0.908480,1.000000,C35
0.154260,0.233229,0.343571,0.520208,0.661499,0.725636,0.819974,0.835005,0.845797,0.852534,0.864853,1.000000,0.027804,0.111727,0.267072,0.420708,0.560206,0.657352,0.726366,0.774565,0.816415,0.851421,0.884114,1.000000,0.130388,0.285667,0.415102,0.529069,0.635232,0.717301,0.782081,0.829023,0.864011,0.888007,0.908940,1.000000,C38
0.150539,0.167813,0.169469,0.170131,0.170976,0.173479,0.657005,0.731709,0.871191,0.893032,0.920110,1.000000,0.027625,0.191625,0.509521,0.873651,0.932450,0.960716,0.986244,0.995672,0.998829,0.999992,1.000000,1.000000,0.000013,0.121506,0.228358,0.319147,0.363418,0.387154,0.407231,0.430112,0.472056,0.934211,0.962301,1.000000,C35
0.023066,0.084509,0.159396,0.224201,0.396683,0.704685,0.918881,0.971450,0.984964,0.990441,0.993459,1.000000,0.093130,0.226702,0.418133,0.643696,0.902738,0.972022,0.986499,0.992247,0.995010,0.996567,0.997540,1.000000,0.005167,0.058418,0.223439,0.510673,0.727004,0.803833,0.848678,0.876719,0.896486,0.910535,0.923080,1.000000,C22
0.009540,0.016332,0.040212,0.068000,0.092587,0.116454,0.157060,0.960073,0.990026,0.994680,0.997010,1.000000,0.021820,0.069704,0.144214,0.243625,0.418233,0.798233,0.943258,0.961120,0.970490,0.978549,0.985418,1.000000,0.098295,0.219406,0.257849,0.267846,0.277801,0.357694,0.460175,0.560277,0.695087,0.815368,0.907084,1.000000,C47
0.038648,0.047663,0.055684,0.072856,0.131437,0.187227,0.788328,0.961220,0.979484,0.984914,0.988827,1.000000,0.032520,0.112654,0.210220,0.359846,0.482284,0.528441,0.636272,0.869359,0.993779,0.995477,0.996556,1.000000,0.025331,0.097403,0.179261,0.289674,0.352130,0.407685,0.502131,0.727720,0.893857,0.987118,0.996519,1.000000,C35
0.200091,0.675763,0.785273,0.822827,0.852633,0.886792,0.978782,0.987965,0.991360,0.992724,0.993904,1.000000,0.151893,0.420888,0.594528,0.711179,0.796368,0.855298,0.904858,0.943875,0.972681,0.988243,0.994430,1.000000,0.002731,0.028147,0.089663,0.186096,0.309232,0.455182,0.611190,0.752273,0.859354,0.946014,0.994285,1.000000,C35
0.162007,0.522717,0.741526,0.903353,0.925148,0.932141,0.943270,0.962318,0.970858,0.976949,0.982032,1.000000,0.055358,0.143834,0.275388,0.506126,0.735582,0.911618,0.963569,0.982088,0.989484,0.993456,0.995618,1.000000,0.003835,0.016003,0.040552,0.078745,0.137118,0.221781,0.373992,0.618990,0.877156,0.975555,0.997731,1.000000,C35
0.046818,0.082881,0.136256,0.174521,0.222726,0.289863,0.622504,0.864643,0.947688,0.965968,0.972180,1.000000,0.324415,0.489349,0.694840,0.969093,0.986405,0.992333,0.995475,0.996787,0.997590,0.998126,0.998532,1.000000,0.008303,0.063038,0.184337,0.295776,0.419317,0.605775,0.626060,0.636080,0.660648,0.709894,0.807523,1.000000,C52
0.025016,0.038530,0.066200,0.113076,0.233069,0.317958,0.723159,0.914819,0.971025,0.982583,0.985678,1.000000,0.248687,0.380120,0.602337,0.949055,0.989410,0.993924,0.996407,0.997420,0.998078,0.998477,0.998850,1.000000,0.007894,0.077821,0.223849,0.312402,0.471114,0.535436,0.541947,0.548007,0.573966,0.639169,0.724130,1.000000,C52
0.058313,0.145946,0.428141,0.570488,0.683941,0.755314,0.863344,0.922440,0.966254,0.984179,0.989861,1.000000,0.116562,0.206154,0.303408,0.394431,0.482174,0.552558,0.624469,0.666356,0.705687,0.739166,0.782790,1.000000,0.559859,0.688321,0.754280,0.800734,0.835089,0.854717,0.870144,0.886022,0.900552,0.912462,0.927768,1.000000,C18
0.004372,0.009083,0.044931,0.096395,0.153743,0.217162,0.618197,0.986877,0.997168,0.998204,0.998425,1.000000,0.052852,0.309943,0.648675,0.859142,0.937072,0.974174,0.992995,0.996656,0.998091,0.998637,0.998976,1.000000,0.072150,0.220248,0.278412,0.411336,0.619955,0.720201,0.776187,0.855261,0.950995,0.994010,0.999908,1.000000,C35
0.073538,0.094970,0.119850,0.186410,0.302204,0.314455,0.458406,0.702792,0.737399,0.796613,0.853090,1.000000,0.050673,0.227400,0.489011,0.714868,0.883086,0.929615,0.953564,0.972049,0.983581,0.986546,0.988845,1.000000,0.037226,0.095883,0.179256,0.325066,0.428970,0.567998,0.644912,0.732993,0.819672,0.899638,0.952651,1.000000,C26
0.055374,0.068720,0.076976,0.081078,0.087372,0.261230,0.325231,0.474851,0.634826,0.718812,0.784992,1.000000,0.047264,0.170041,0.311413,0.426907,0.560337,0.733124,0.866092,0.944528,0.959779,0.969046,0.976584,1.000000,0.038769,0.123396,0.247063,0.418238,0.600710,0.835884,0.905565,0.935153,0.959152,0.971432,0.979555,1.000000,C41
0.029166,0.052597,0.091028,0.107145,0.115745,0.196200,0.608654,0.959532,0.987192,0.990837,0.991640,1.000000,0.289259,0.501921,0.797435,0.983562,0.988331,0.991315,0.994144,0.995323,0.996493,0.997464,0.998330,1.000000,0.011665,0.083021,0.190631,0.333047,0.370058,0.382450,0.403754,0.431429,0.507272,0.626666,0.735717,1.000000,C52
0.039609,0.055993,0.071837,0.079076,0.087264,0.495617,0.607533,0.737932,0.854591,0.912491,0.949546,1.000000,0.039771,0.138007,0.265502,0.383983,0.473723,0.533780,0.620304,0.920398,0.953496,0.966978,0.976269,1.000000,0.070174,0.177458,0.322819,0.513825,0.822449,0.903344,0.927521,0.945853,0.961120,0.971920,0.978883,1.000000,C35
0.302037,0.641319,0.682988,0.698743,0.717592,0.830645,0.969772,0.986984,0.990488,0.992947,0.995801,1.000000,0.208346,0.304303,0.453552,0.678522,0.757588,0.796320,0.842142,0.865664,0.902615,0.917599,0.925804,1.000000,0.291943,0.305508,0.351992,0.441787,0.557881,0.700190,0.846633,0.932261,0.968167,0.987464,0.999910,1.000000,C48
0.068814,0.143227,0.302637,0.493735,0.685767,0.768332,0.856069,0.895035,0.907824,0.918572,0.952756,1.000000,0.021720,0.105911,0.301875,0.502343,0.638626,0.722996,0.791855,0.834139,0.869735,0.891689,0.909247,1.000000,0.236258,0.415236,0.538695,0.663018,0.779827,0.849954,0.897027,0.928941,0.951580,0.968127,0.981638,1.000000,C38
0.129325,0.172994,0.232615,0.311835,0.409546,0.487210,0.557576,0.621496,0.659449,0.670191,0.683316,1.000000,0.174600,0.339222,0.451790,0.545619,0.608226,0.641319,0.670477,0.699407,0.735573,0.779530,0.834858,1.000000,0.018715,0.078415,0.210097,0.378382,0.523135,0.646206,0.758747,0.858037,0.922280,0.945759,0.956693,1.000000,C41
0.000590,0.000876,0.001459,0.002380,0.016439,0.225502,0.848484,0.997955,0.999385,0.999800,0.999921,1.000000,0.007117,0.015127,0.061935,0.262259,0.650770,0.882994,0.962377,0.982888,0.991341,0.995163,0.997034,1.000000,0.005490,0.109764,0.406286,0.732032,0.921621,0.973119,0.986129,0.989323,0.990772,0.991722,0.992517,1.000000,C22
0.038131,0.060980,0.079601,0.090015,0.109609,0.528370,0.700556,0.837590,0.908202,0.933956,0.952436,1.000000,0.032680,0.117761,0.234024,0.340382,0.437654,0.514216,0.603502,0.887445,0.932859,0.949475,0.961015,1.000000,0.089091,0.181069,0.308256,0.523935,0.833918,0.883088,0.908714,0.928810,0.944706,0.953485,0.959902,1.000000,C35
0.112229,0.190239,0.281877,0.354064,0.404334,0.458580,0.815932,0.937534,0.964703,0.973915,0.982006,1.000000,0.144510,0.373152,0.561458,0.729646,0.856841,0.935405,0.979394,0.988229,0.992178,0.994134,0.995519,1.000000,0.031675,0.127842,0.236609,0.386049,0.573882,0.718603,0.803450,0.860449,0.892576,0.914433,0.955034,1.000000,C35
0.160307,0.198444,0.253863,0.385017,0.407465,0.429143,0.433988,0.447055,0.508548,0.563429,0.719899,1.000000,0.092663,0.218595,0.449753,0.714041,0.893214,0.957721,0.981284,0.989832,0.993905,0.996257,0.997656,1.000000,0.001383,0.029992,0.216492,0.504217,0.603657,0.671553,0.739795,0.810951,0.864929,0.891174,0.905575,1.000000,C22
0.000343,0.000572,0.001527,0.004312,0.017526,0.112386,0.981830,0.999073,0.999572,0.999661,0.999748,1.000000,0.003068,0.016641,0.034690,0.069801,0.141550,0.229691,0.359436,0.539010,0.859586,0.963787,0.977334,1.000000,0.005487,0.049986,0.162081,0.247826,0.306943,0.377952,0.461711,0.523966,0.622018,0.746388,0.852526,1.000000,C52
0.312034,0.458620,0.485020,0.493968,0.502226,0.524571,0.938940,0.975007,0.982329,0.986751,0.990595,1.000000,0.055834,0.198183,0.324284,0.523008,0.791640,0.985773,0.999059,0.999833,0.999968,0.999994,1.000000,1.000000,0.000028,0.076495,0.388801,0.541166,0.664160,0.757127,0.834255,0.889189,0.923074,0.963872,0.996342,1.000000,C2
0.346699,0.443140,0.506747,0.537601,0.560366,0.576853,0.796621,0.898515,0.922325,0.937282,0.952653,1.000000,0.073853,0.189825,0.318415,0.480242,0.622677,0.681033,0.715608,0.748252,0.817578,0.967789,0.973985,1.000000,0.069339,0.160168,0.237767,0.370118,0.475733,0.529798,0.589427,0.713141,0.871231,0.952438,0.972051,1.000000,C22
0.083511,0.124375,0.169427,0.221426,0.357308,0.377138,0.466120,0.657202,0.721301,0.822326,0.918684,1.000000,0.101589,0.356316,0.556705,0.782690,0.931479,0.959645,0.974172,0.979872,0.984071,0.987029,0.989383,1.000000,0.049737,0.122504,0.199711,0.341797,0.484644,0.552070,0.616247,0.676983,0.738950,0.821000,0.895644,1.000000,C57
0.204714,0.291199,0.396990,0.482187,0.499656,0.508214,0.510752,0.514526,0.523449,0.543640,0.661630,1.000000,0.037548,0.138642,0.408276,0.740467,0.900478,0.956622,0.979006,0.987349,0.991672,0.994275,0.995892,1.000000,0.008469,0.094280,0.288637,0.442460,0.564602,0.659971,0.760757,0.856376,0.924650,0.956981,0.973384,1.000000,C22
0.044913,0.057059,0.081564,0.095025,0.114082,0.161257,0.592290,0.969602,0.986675,0.989137,0.990913,1.000000,0.025541,0.117391,0.353738,0.740053,0.826010,0.854363,0.879766,0.897045,0.913648,0.926676,0.937872,1.000000,0.143875,0.267639,0.356541,0.422044,0.492081,0.575829,0.626913,0.664430,0.739402,0.859119,0.941951,1.000000,C35
0.142356,0.225781,0.283894,0.351727,0.465390,0.732503,0.899063,0.917355,0.955528,0.970794,0.971473,1.000000,0.284985,0.392725,0.464609,0.510032,0.552930,0.592514,0.624865,0.657485,0.723078,0.774706,0.813802,1.000000,0.281194,0.419247,0.495661,0.580515,0.638303,0.665275,0.688781,0.706281,0.711057,0.725855,0.762941,1.000000,C9
0.062568,0.641359,0.644404,0.645782,0.647847,0.648696,0.650141,0.800735,0.995859,0.997823,0.998369,1.000000,0.355504,0.361765,0.364832,0.476275,0.595944,0.952880,0.987586,0.993469,0.995546,0.996905,0.997754,1.000000,0.002799,0.005518,0.007143,0.009452,0.017272,0.048322,0.163495,0.413856,0.624351,0.639925,0.749870,1.000000,C35
0.193203,0.229484,0.256839,0.295865,0.395245,0.456509,0.791766,0.887455,0.916057,0.931151,0.945407,1.000000,0.052849,0.121341,0.209813,0.311258,0.406955,0.488024,0.588600,0.719183,0.873249,0.971597,0.978232,1.000000,0.063961,0.232381,0.297537,0.360208,0.428062,0.488709,0.561200,0.612559,0.659404,0.706325,0.779921,1.000000,C34
0.078104,0.534192,0.627784,0.663330,0.684992,0.694257,0.759264,0.976900,0.988512,0.991671,0.994191,1.000000,0.121671,0.419942,0.674077,0.831906,0.898246,0.939379,0.968035,0.981183,0.987744,0.991277,0.994430,1.000000,0.009923,0.034278,0.082117,0.140734,0.197519,0.251238,0.314776,0.477005,0.669530,0.827191,0.970207,1.000000,C48
0.048642,0.069670,0.096298,0.126233,0.154649,0.247223,0.350846,0.458955,0.563499,0.767040,0.935468,1.000000,0.207923,0.407087,0.680547,0.879188,0.949748,0.972064,0.982854,0.987704,0.990732,0.992811,0.994449,1.000000,0.015571,0.119223,0.258227,0.373367,0.500333,0.612832,0.708440,0.758348,0.785215,0.804684,0.823751,1.000000,C18
0.004209,0.007897,0.028318,0.070202,0.115457,0.163955,0.976754,0.991163,0.995016,0.996913,0.998047,1.000000,0.017920,0.043997,0.096552,0.152420,0.225090,0.446953,0.646219,0.789559,0.987433,0.991559,0.992937,1.000000,0.013545,0.048010,0.086175,0.174036,0.335322,0.511749,0.555671,0.563607,0.618974,0.754427,0.916107,1.000000,C49
0.019363,0.065124,0.206792,0.604812,0.910344,0.934799,0.973888,0.985940,0.990827,0.993832,0.995601,1.000000,0.021660,0.075144,0.244459,0.666257,0.874412,0.914372,0.937539,0.951606,0.962582,0.968912,0.973933,1.000000,0.065245,0.148486,0.257251,0.469282,0.874698,0.955149,0.969015,0.975607,0.981329,0.987210,0.991008,1.000000,C24
0.146166,0.363304,0.425559,0.473047,0.563229,0.770632,0.992200,0.996012,0.997268,0.997731,0.998235,1.000000,0.077049,0.243901,0.384195,0.526362,0.684486,0.750920,0.805618,0.851882,0.893145,0.923011,0.946258,1.000000,0.047945,0.163617,0.263376,0.360382,0.471839,0.553980,0.620310,0.695365,0.761917,0.841496,0.977396,1.000000,C4
0.059683,0.125797,0.175786,0.204874,0.236971,0.356704,0.468135,0.653452,0.687019,0.731308,0.870021,1.000000,0.221497,0.428324,0.681461,0.860260,0.945554,0.974090,0.986029,0.990766,0.993884,0.995737,0.996918,1.000000,0.016358,0.090760,0.223377,0.359890,0.457325,0.565691,0.696449,0.757918,0.791215,0.808460,0.823423,1.000000,C26
0.076982,0.119294,0.132660,0.138348,0.147623,0.394145,0.496456,0.651693,0.783585,0.832220,0.866937,1.000000,0.050610,0.166653,0.301579,0.414412,0.517243,0.646024,0.828966,0.936450,0.955766,0.966453,0.973852,1.000000,0.043409,0.125968,0.246354,0.444612,0.731641,0.869283,0.910073,0.935481,0.954407,0.969264,0.978736,1.000000,C41
0.039515,0.706982,0.720512,0.725855,0.727628,0.728642,0.732790,0.877868,0.995310,0.997103,0.998273,1.000000,0.271759,0.289822,0.317647,0.427785,0.650721,0.864186,0.955815,0.983037,0.992485,0.996032,0.997601,1.000000,0.001042,0.013521,0.027310,0.060249,0.159561,0.280082,0.403376,0.526120,0.635228,0.690755,0.846326,1.000000,C35
0.077643,0.109525,0.144594,0.188400,0.283627,0.382298,0.496992,0.568462,0.674167,0.806770,0.915800,1.000000,0.216700,0.493785,0.703551,0.843668,0.920732,0.951682,0.969684,0.977647,0.981977,0.985108,0.987964,1.000000,0.068688,0.176568,0.266880,0.371401,0.481838,0.562145,0.630876,0.691693,0.741089,0.777108,0.804004,1.000000,C57
0.426394,0.496174,0.524015,0.535400,0.544190,0.583633,0.906316,0.954939,0.966838,0.971062,0.974944,1.000000,0.270004,0.544620,0.781593,0.928163,0.983734,0.998305,0.999857,0.999955,0.999973,0.999986,0.999992,1.000000,0.002621,0.135089,0.295213,0.462773,0.549334,0.607124,0.656192,0.705669,0.769161,0.824685,0.921264,1.000000,C2
0.116335,0.527643,0.601010,0.634699,0.688293,0.761950,0.824963,0.935709,0.971229,0.980829,0.987080,1.000000,0.228073,0.427304,0.605756,0.770802,0.869700,0.921887,0.963768,0.986363,0.993927,0.996653,0.997726,1.000000,0.004117,0.030583,0.116261,0.209493,0.275604,0.362688,0.439898,0.513008,0.606702,0.749140,0.929066,1.000000,C48
0.059463,0.137364,0.188901,0.235310,0.301844,0.376403,0.924924,0.993970,0.998339,0.998715,0.998962,1.000000,0.089665,0.165214,0.244720,0.311731,0.386693,0.486722,0.684244,0.858380,0.928138,0.947357,0.960726,1.000000,0.057940,0.119893,0.183026,0.329327,0.507074,0.625854,0.696772,0.827669,0.855458,0.889933,0.917831,1.000000,C53
0.420052,0.443767,0.450860,0.453205,0.454702,0.467257,0.846716,0.955732,0.970214,0.975099,0.978725,1.000000,0.186410,0.541482,0.752281,0.905536,0.979565,0.998621,0.999910,0.999968,0.999986,0.999994,0.999997,1.000000,0.000389,0.092437,0.232959,0.406519,0.473407,0.517116,0.572890,0.635426,0.713671,0.822340,0.942470,1.000000,C2
0.000795,0.001427,0.002446,0.013978,0.166312,0.258532,0.899623,0.970907,0.995632,0.998703,0.999283,1.000000,0.020667,0.090962,0.149268,0.272796,0.484777,0.698617,0.910955,0.981980,0.993672,0.996488,0.997950,1.000000,0.001855,0.178938,0.356520,0.441392,0.560040,0.657239,0.687056,0.708700,0.722671,0.730276,0.737895,1.000000,C26
0.240827,0.519038,0.679308,0.828488,0.891038,0.897371,0.901483,0.906887,0.915897,0.934038,0.953289,1.000000,0.072336,0.180568,0.387944,0.639500,0.800317,0.880385,0.927928,0.951425,0.965810,0.974510,0.980890,1.000000,0.016460,0.147090,0.433631,0.590823,0.653092,0.694242,0.732376,0.768366,0.804755,0.839251,0.876110,1.000000,C53
0.119186,0.491747,0.534428,0.538477,0.540959,0.548324,0.748799,0.978635,0.988093,0.991732,0.993649,1.000000,0.019218,0.059064,0.131731,0.275227,0.530680,0.795936,0.947644,0.969378,0.980115,0.986010,0.989425,1.000000,0.025319,0.060907,0.094843,0.121800,0.149291,0.196996,0.296279,0.430193,0.545120,0.660710,0.950154,1.000000,C30
0.065531,0.112530,0.213403,0.489727,0.733016,0.768505,0.933523,0.982972,0.987095,0.988711,0.990780,1.000000,0.019261,0.088747,0.242325,0.603988,0.733452,0.778586,0.819662,0.851479,0.931775,0.957430,0.964873,1.000000,0.096272,0.168698,0.261962,0.426164,0.717015,0.821895,0.848907,0.872328,0.897754,0.950596,0.987727,1.000000,C18
0.059972,0.137285,0.283664,0.422700,0.585569,0.694468,0.773056,0.814051,0.843889,0.880262,0.947139,1.000000,0.102788,0.302020,0.588144,0.781719,0.880600,0.928799,0.959524,0.973951,0.982226,0.986520,0.989394,1.000000,0.039283,0.196299,0.412052,0.581832,0.687901,0.753934,0.805883,0.848077,0.882710,0.905026,0.922388,1.000000,C38
0.204648,0.567820,0.653673,0.764211,0.868619,0.874796,0.880045,0.897621,0.986000,0.989435,0.991488,1.000000,0.173848,0.344907,0.536959,0.714523,0.885828,0.966959,0.988507,0.993736,0.996388,0.997723,0.998613,1.000000,0.011988,0.081278,0.158716,0.246378,0.366874,0.518341,0.662671,0.760541,0.841557,0.905700,0.949523,1.000000,C48
0.011301,0.011739,0.012101,0.012595,0.016933,0.028339,0.437221,0.989882,0.993375,0.993829,0.994199,1.000000,0.012616,0.083178,0.551639,0.920183,0.951205,0.967904,0.981014,0.988984,0.993472,0.995372,0.996425,1.000000,0.018426,0.058804,0.091432,0.128073,0.237158,0.364068,0.476250,0.604066,0.721944,0.822166,0.901811,1.000000,C35
0.005503,0.012167,0.033483,0.146119,0.262762,0.309513,0.971928,0.994299,0.997847,0.998527,0.998871,1.000000,0.030095,0.078958,0.198769,0.335666,0.416018,0.539719,0.657711,0.804912,0.982040,0.995283,0.996950,1.000000,0.012581,0.136526,0.181169,0.240798,0.293926,0.364299,0.480667,0.530746,0.556770,0.600930,0.713705,1.000000,C35
0.002632,0.004527,0.006965,0.008981,0.013602,0.068413,0.958212,0.993892,0.997997,0.998737,0.999086,1.000000,0.037729,0.073648,0.109549,0.166002,0.281333,0.417425,0.541228,0.828144,0.995548,0.999480,0.999821,1.000000,0.000065,0.001800,0.025494,0.167312,0.256325,0.454968,0.579887,0.635752,0.653759,0.667766,0.760700,1.000000,C35
0.010555,0.015584,0.026318,0.109292,0.257141,0.289719,0.772497,0.832367,0.922514,0.973077,0.989588,1.000000,0.080351,0.226371,0.283029,0.353717,0.512109,0.590178,0.714661,0.952611,0.980129,0.985098,0.988475,1.000000,0.058106,0.136104,0.201467,0.358358,0.454609,0.490593,0.551855,0.595188,0.625023,0.675377,0.752356,1.000000,C26
0.091217,0.556164,0.612835,0.627739,0.641964,0.656446,0.814712,0.998057,0.999270,0.999388,0.999430,1.000000,0.028840,0.100998,0.278948,0.667711,0.853683,0.911887,0.954029,0.997945,0.998963,0.999157,0.999301,1.000000,0.000892,0.004010,0.037627,0.185759,0.466605,0.644615,0.728854,0.841414,0.966695,0.999695,0.999863,1.000000,C35
